cleaned_message,label
fight world easi either win lose bt fightng close dificult lose lose win still lose,0
ya tel wat ur problem,0
importantli discuss,0
cant see join deni mina deni want alon time,0
hi probabl much fun get messag thought id txt co im bore jame fart night,0
know stubborn even want go hospit kept tell mark weak sucker hospit weak sucker,0
never believ actual got taunton wow,0
one interest may busi plan,0
get readi moan scream,0
home readi,0
man carlo definit come mu tonight excus,0
mayb could get book tomo return immedi someth,0
want talk,0
win year suppli cd store ur choic worth enter weekli draw txt music ts cs www ldew com sub win ppmx,1
pl help tell ashley cant find number oh,0
good go,0
well done costa del sol holiday await collect call toclaim sae tc pobox stockport sk xh cost pm max min,1
ok anybodi ask abt tel,0
home pleas call,0
dnt wnt tlk wid,0
leav qatar tonit search opportun went fast pl add ur prayer dear rakhesh,0
come room come hous co hous still messi haha,0
see letter car,0
anyth lor,0
purchas stuff today mail po box number,0
erm woodland avenu somewher get parish magazin telephon number,0
oic co si got lunch today dad went dunno whether eat sch wat,0
aiya discuss later lar pick,0
well desper call armand,0
sent ur email id soon,0
nope wait sch daddi,0
done,0
hi love goe day fuck morn woke drop cell way stair seem alright phew miss,0
captain room,0
finish class,0
privat account statement show un redeem point call identifi code expir,1
clair havin borin time alon wan na cum nite chat hope luv clair xx call minmoremobsemspobox po wa,1
see cup coffe anim,0
alright set text man,0
gud mrng dear hav nice day,0
student solv cat question xam lt gt lt gt lt gt tell answer brilliant thing got answr,0
watch tv lor,0
talk other probabl come earli tomorrow,0
congratul winner august prize draw call prize code,1
cours teas know simpli must see grin keep post prey love smile devour kiss,0
pleas sen kind advic pleas come tri,0
yeah probabl sure ilol let know person wuldnt bother ur goin mite well,0
stupid auto correct phone,0
see half hour,0
ye possibl dint tri pl dont tell one,0
hey bore think wat,0
goodmorn today late hr,0
alreadi sabarish ask go,0
definit need modul human di sem izzit wan take modul st,0
ok,0
time smile two crucial thing life sometim time make us forget smile sometim someon smile make us forget time gud noon,0
sm ac sptv new jersey devil detroit red wing play ice hockey correct incorrect end repli end sptv,1
dled imp,0
ya told ask wat matter,0
long get repli defer admiss til next semest,0
free entri weekli comp send word win www txttowin co uk,1
yo parent gettin cash good news pick downstem,0
want new nokia colour phone deliv tomorrow free minut mobil free text free camcord repli call,1
smsservic yourinclus text credit pl goto www comuk net login qxj unsubscrib stop extra charg help comuk cm ae,1
text drop,0
mth half price orang line rental latest camera phone free phone mth call mobilesdirect free updat stoptxt cs,1
aight hit get cash,0
wif buy tix lar,0
win music gift voucher everi week start txt word draw tsc www idew com skillgam winaweek age ppermesssubscript,1
come got noth,0
yar tot knew di would happen long ago alreadi,0
lol ouch wish stay bit longer,0
wat make thk fall actual thk quit prone fall lucki dad home ask come fetch alreadi,0
real babi want bring inner tigress,0
talk,0
wake long ago alreadi dunno thing,0
pick anoth th done,0
mum sent mani mani messag sinc got want know actual get enjoy rest day,0
somewher beneath pale moon light someon think dream come true goodnit amp sweet dream,0
photoshop make comput shut,0
hi decid wot get bday ill prob ju get voucher frm virgin sumf,0
hi harish rent transfr ur acnt,0
feel alway happi slowli becom habit amp final becom part life follow happi morn amp happi day,0
hey feel better hopeso hunni amnow feelin ill ithink may tonsolitusaswel damn iam layin bedreal bore lotsof luv xxxx,0
gud mrng dear hav nice day,0
new address appl pair malarki,0
comin fetch us oredi,0
later guess needa mcat studi,0
yeah get unlimit,0
yup anyth lor dun wan ok,0
good afternoon boytoy goe walk day get polic abstract still wake miss babe,0
well slightli disastr class pm fav darl hope day ok coffe wld good stay late tomorrow time place alway,0
day kick euro kept date latest news result daili remov send get txt stop,1
armand say get ass epsilon,0
send naughti pix,0
sorri flake last night shit serious goin roommat tonight,0
hey fanci meetin cha hav lil beverag txt ring meet quit tire got pist love pete,0
oi gon na ring,0
love give massag use lot babi oil fave posit,0
camera award sipix digit camera call fromm landlin deliveri within day,1
yup thk teacher said make face look longer darren ask cut short,0
guarante award mayb even cash claim ur award call free legitimat efreefon number wat think,1
come nordstrom done,0
would fuckin believ didnt know thur pre book cancel need sack,0
reach home tire come tomorro,0
doubl min txt orang tariff latest motorola sonyericsson nokia bluetooth free call mobileupd call optout hf,1
free text msg text ok credit account,1
network oper servic free visit biz,1
kalli dismissi nd test,0
well uv caus mutat sunscreen like essenti theseday,0
hey next sun basic yoga cours bugi go pilat intro next sat tell time free,0
turn phone mom tell everyon cancer sister stop call hurt talk put see get home love,0
yup leav right back soon,0
meet call later,0
ooh got gon na start belli danc moseley wed want join cafe,0
haha better late ever way could swing,0
excel spent lt gt year air forc iraq afghanistan stabl honest like travel,0
alright good night,0
bu leav lt gt,0
worri easi ingredi,0
sorri grocer,0
ok wun angri msg aft come home tonight,0
dunno juz askin co got card got salon call hair sens tot da one cut ur hair,0
place ur point cultur modul alreadi,0
give plu said grinul greet whenev speak,0
sorri call later meet,0
oh usual vijay film differ,0
directli behind abt row behind,0
oh oh den muz chang plan liao go back yan jiu,0
mro come gym machan goodnight,0
respons one power weapon occupi place other heart alway give respons care gud night swt dream take care,0
callin say hi take care bruv,0
pl wont beliv god jesu,0
ur chang da report big co alreadi made chang da previou report,0
sorri call later,0
nope forgot show next week,0
valentin day special win quiz take partner trip lifetim send go msg rcvd custcar,1
think first time saw class,0
li hai bore da lectur repeat last week stuff wast time,0
yar els thk sort funni thing,0
heard call night knicker make beg like last time xx luv nikiyu net,1
derek done class,0
taxt massag tie po argh ok lool,0
ok go chang also,0
date servic cal box sk ch,1
dogbreath sound like jan al,0
ok,0
hey sexi bun told ador loverboy hope rememb thank sister law meatbal grin love babe,0
sorri guess whenev get hold connect mayb hour two text,0
dear mood cant drive brother drive,0
hi babi ive got back work want see allday hope didnt piss phone today give call xxx,0
pleas da call mistak side sorri da pl da goto doctor,0
ugh fuck resub eve,0
drinkin ok,0
much eighth,0
fight world easi either win lose bt fightng close dificult lose lose win still lose,0
log wat sdryb,0
tri call repli sm video mobil min unlimit text free camcord repli call,1
realli dun bluff leh sleep earli nite,0
forward hi mailbox messag sm alert messag match pleas call back retriev messag match,1
home love still awak love kiss,0
download clear movi dvd copi,0
hello damn christma thing think decid keep mp doesnt work,0
wait lt gt min,0
sorri sir call tomorrow senthil hsbc,0
ask darren go pick lor oso sian tmr haf meet lect,0
go lunch,0
make cri stuff happen top everyth els push edg underdtand often cri sorri sorri life,0
izzit still rain,0
true lov care wil nevr go unrecogn though somon often make mistak valu definitli undrstnd start miss,0
plz tell an bslvyl sent via fullonsm com,0
great trip india bring light everyon project everyon lucki see smile bye abiola,0
wen ur lovabl bcum angri wid dnt take serious coz angri childish true way show deep affect care luv kettoda manda nice day da,0
great offic today,0
will go app class,0
like peopl much shi pa,0
honey sweetheart darl sexi bun sugar plum loverboy miss boytoy smack ass go gym,0
know thinkin malaria relax children cant handl malaria would wors gastroenter take enough replac loss temp reduc give malaria med vomit self limit ill mean day complet stop,0
anybodi number still thought tact way ask alex,0
time get,0
fine thank,0
think might give miss teach til twelv lectur two damn work thing,0
that bit weird even suppos happen good idea sure pub,0
haha get use drive usf man know lot stoner,0
two team wait player,0
urgent urgent free flight europ give away call th sept take friend free call claim ba nnfwfli ppm,1
come tomorrow di,0
ya go restaur,0
think thank see tomo,0
home way,0
see,0
garag key bookshelf,0
chang one next escal,0
valu vodafon custom comput pick win prize collect easi call,1
today sunday sunday holiday work,0
week savamob member offer access call detail savamob pobox la wu week savamob offer mobil,1
wondarful song,0
seen back holbi,0
im wonder right,0
expect whenev text hope goe well tomo,0
ok anoth number,0
work eye philosophi text later bit free chat,0
pl send correct name da,0
nvm ok,0
yo guy ever figur much need alcohol jay tri figur much safe spend weed,0
knock knock txt whose enter weekli draw gift voucher store yr choic cs www tkl com age stoptxtstop week,1
hey forget mine possess properti mmm childish smile,0
believ true incred txt repli learn truli amaz thing blow mind fwd txt,1
plm come da way,0
wondar full flim,0
go thru differ feel waver decis cope individu time heal everyth believ,0
time come tomorrow,0
come wenev lik come also tel vikki come get free time,0
drive lor,0
pride almost lt gt year old takin money kid suppos deal stuff grownup stuff tell,0
good morn princess great day,0
jay say put lt gt,0
dont pick call someth import tell hrishi,0
ok shall talk,0
actual get readi leav hous,0
dude fake frnd got money tht reffer member wit mail link vl credit lt gt rs il geti lt gt rs draw acc wen lt gt rs,0
glad see repli,0
exact intent,0
dear cherthala case come cochin pl call bfore start shall also reach accordingli tell day come tmorow engag an holiday,0
everyth weather keep extra warm cold noth seriou pl lot vitamin,0
wen get spiritu deep great,0
omg know ate,0
probabl money worri thing come due sever outstand invoic work two three month ago,0
togeth thinkin,0
hard live chat min choos girl connect live call cheap chat uk biggest live servic vu bcm wc xx,1
see finish load loan pay,0
see christmassi,0
